0.910019  0.876643
0.920019  0.874100
0.930019  0.871535
0.940019  0.868948
0.950019  0.866340
0.960019  0.863711
0.970019  0.861060
0.980018  0.858388
0.990018  0.855695
1.000018  0.852981
1.010018  0.850246
1.020018  0.847491
1.030018  0.844715
1.040018  0.841919
1.050018  0.839103
1.060018  0.836266
1.070018  0.833409
1.080018  0.830533
1.090018  0.827637
1.100018  0.824721
1.110018  0.821786
1.120018  0.818832
1.130018  0.815858
1.140018  0.812865
1.150018  0.809853
1.160018  0.806823
1.170018  0.803773
1.180018  0.800706
1.190018  0.797619
1.200018  0.794515
1.210018  0.791392
1.220018  0.788251
1.230018  0.785093
1.240018  0.781916
1.250018  0.778722
1.260018  0.775511
1.270018  0.772282
1.280018  0.769035
1.290018  0.765772
1.300018  0.762491
1.310018  0.759194
1.320018  0.755880
1.330018  0.752550
1.340018  0.749202
1.350018  0.745839
1.360018  0.742459
1.370018  0.739063
1.380018  0.735652
1.390018  0.732224
1.400018  0.728781
1.410018  0.725322
1.420018  0.721847
1.430018  0.718358
1.440018  0.714853
1.450018  0.711333
1.460018  0.707798
1.470018  0.704248
1.480018  0.700684
1.490018  0.697105
1.500018  0.693512
1.510018  0.689904
1.520018  0.686283
1.530018  0.682647
1.540018  0.678997
1.550018  0.675334
1.560018  0.671657
1.570018  0.667966
1.580018  0.664262
1.590018  0.660545
1.600018  0.656815
1.610018  0.653072
1.620018  0.649316
1.630018  0.645547
1.640018  0.641765
1.650018  0.637971
1.660018  0.634165
1.670018  0.630347
1.680018  0.626516
1.690018  0.622674
1.700018  0.618819
1.710018  0.614953
1.720018  0.611076
1.730018  0.607187
1.740018  0.603287
1.750018  0.599375
1.760018  0.595452
1.770018  0.591519
1.780018  0.587575
1.790018  0.583620
1.800018  0.579655
1.810018  0.575679
1.820018  0.571693
1.830018  0.567697
1.840018  0.563690
1.850018  0.559674
1.860018  0.555649
1.870018  0.551613
1.880018  0.547568
1.890018  0.543514
1.900018  0.539451
1.910018  0.535378
1.920018  0.531296
1.930018  0.527206
1.940018  0.523107
1.950018  0.518999
1.960018  0.514883
1.970018  0.510759
1.980018  0.506626
1.990018  0.502485
2.000018  0.498336
2.010018  0.494180
2.020018  0.490016
2.030018  0.485844
2.040018  0.481665
2.050018  0.477479
2.060018  0.473285
2.070018  0.469085
2.080018  0.464877
2.090018  0.460663
2.100018  0.456442
2.110018  0.452215
2.120018  0.447981
2.130018  0.443741
2.140018  0.439495
2.150017  0.435243
2.160017  0.430985
2.170017  0.426721
2.180017  0.422452
2.190017  0.418177
2.200017  0.413897
2.210017  0.409612
2.220017  0.405322
2.230017  0.401026
2.240017  0.396726
2.250017  0.392421
2.260017  0.388112
2.270017  0.383798
2.280017  0.379480
2.290017  0.375158
2.300017  0.370831
2.310017  0.366501
2.320017  0.362167
2.330017  0.357829
2.340017  0.353488
2.350017  0.349144
2.360017  0.344796
2.370017  0.340445
2.380017  0.336091
2.390017  0.331734
2.400017  0.327374
2.410017  0.323012
2.420017  0.318647
2.430017  0.314280
2.440017  0.309910
2.450017  0.305539
2.460017  0.301166
2.470017  0.296790
2.480017  0.292413
2.490017  0.288035
2.500017  0.283655
2.510017  0.279273
2.520017  0.274891
2.530017  0.270507
2.540017  0.266121
2.550017  0.261735
2.560017  0.257347
2.570017  0.252958
2.580017  0.248567
2.590017  0.244175
2.600017  0.239782
2.610017  0.235388
2.620017  0.230993
2.630017  0.226596
2.640017  0.222198
2.650017  0.217798
2.660017  0.213398
2.670017  0.208996
2.680017  0.204593
2.690017  0.200189
2.700017  0.195783
2.710017  0.191376
2.720017  0.186969
2.730017  0.182559
2.740017  0.178149
2.750017  0.173738
2.760017  0.169325
2.770017  0.164911
2.780017  0.160496
2.790017  0.156080
2.800017  0.151662
2.810017  0.147244
2.820017  0.142824
2.830017  0.138403
2.840017  0.133981
2.850017  0.129558
2.860017  0.125133
2.870017  0.120708
2.880017  0.116281
